season,cutoff,window,half,robust,train_rows,latest_training_date,supported_parks,iterations
2020,2020-07-01,28,,False,1981,2020-06-30,9,1
2020,2020-07-01,28,14.0,False,1981,2020-06-30,9,1
2020,2020-07-01,28,28.0,False,1981,2020-06-30,9,1
2020,2020-07-01,28,28.0,True,1981,2020-06-30,9,15
2020,2020-07-01,56,,False,4017,2020-06-30,9,1
2020,2020-07-01,56,14.0,False,4017,2020-06-30,9,1
2020,2020-07-01,56,28.0,False,4017,2020-06-30,9,1
2020,2020-07-01,56,28.0,True,4017,2020-06-30,9,15
2020,2020-07-01,84,,False,4388,2020-06-30,9,1
2020,2020-07-01,84,14.0,False,4388,2020-06-30,9,1
2020,2020-07-01,84,28.0,False,4388,2020-06-30,9,1
2020,2020-07-01,84,28.0,True,4388,2020-06-30,9,15
2020,2020-06-29,28,,False,1994,2020-06-28,9,1
2020,2020-07-06,28,,False,1979,2020-07-05,9,1
2020,2020-07-13,28,,False,1894,2020-07-11,9,1
2020,2020-07-20,28,,False,1930,2020-07-19,9,1
2020,2020-07-27,28,,False,1796,2020-07-26,9,1
2020,2020-06-29,28,14.0,False,1994,2020-06-28,9,1
2020,2020-07-06,28,14.0,False,1979,2020-07-05,9,1
2020,2020-07-13,28,14.0,False,1894,2020-07-11,9,1
2020,2020-07-20,28,14.0,False,1930,2020-07-19,9,1
2020,2020-07-27,28,14.0,False,1796,2020-07-26,9,1
2020,2020-06-29,28,28.0,False,1994,2020-06-28,9,1
2020,2020-07-06,28,28.0,False,1979,2020-07-05,9,1
2020,2020-07-13,28,28.0,False,1894,2020-07-11,9,1
2020,2020-07-20,28,28.0,False,1930,2020-07-19,9,1
2020,2020-07-27,28,28.0,False,1796,2020-07-26,9,1
2020,2020-06-29,28,28.0,True,1994,2020-06-28,9,15
2020,2020-07-06,28,28.0,True,1979,2020-07-05,9,15
2020,2020-07-13,28,28.0,True,1894,2020-07-11,9,15
2020,2020-07-20,28,28.0,True,1930,2020-07-19,9,15
2020,2020-07-27,28,28.0,True,1796,2020-07-26,9,15
2020,2020-06-29,56,,False,4029,2020-06-28,9,1
2020,2020-07-06,56,,False,4017,2020-07-05,9,1
2020,2020-07-13,56,,False,3942,2020-07-11,9,1
2020,2020-07-20,56,,False,3956,2020-07-19,9,1
2020,2020-07-27,56,,False,3790,2020-07-26,9,1
2020,2020-06-29,56,14.0,False,4029,2020-06-28,9,1
2020,2020-07-06,56,14.0,False,4017,2020-07-05,9,1
2020,2020-07-13,56,14.0,False,3942,2020-07-11,9,1
2020,2020-07-20,56,14.0,False,3956,2020-07-19,9,1
2020,2020-07-27,56,14.0,False,3790,2020-07-26,9,1
2020,2020-06-29,56,28.0,False,4029,2020-06-28,9,1
2020,2020-07-06,56,28.0,False,4017,2020-07-05,9,1
2020,2020-07-13,56,28.0,False,3942,2020-07-11,9,1
2020,2020-07-20,56,28.0,False,3956,2020-07-19,9,1
2020,2020-07-27,56,28.0,False,3790,2020-07-26,9,1
2020,2020-06-29,56,28.0,True,4029,2020-06-28,9,15
2020,2020-07-06,56,28.0,True,4017,2020-07-05,9,15
2020,2020-07-13,56,28.0,True,3942,2020-07-11,9,15
2020,2020-07-20,56,28.0,True,3956,2020-07-19,9,15
2020,2020-07-27,56,28.0,True,3790,2020-07-26,9,15
2020,2020-06-29,84,,False,4315,2020-06-28,9,1
2020,2020-07-06,84,,False,4788,2020-07-05,9,1
2020,2020-07-13,84,,False,5226,2020-07-11,9,1
2020,2020-07-20,84,,False,5603,2020-07-19,9,1
2020,2020-07-27,84,,False,5825,2020-07-26,9,1
2020,2020-06-29,84,14.0,False,4315,2020-06-28,9,1
2020,2020-07-06,84,14.0,False,4788,2020-07-05,9,1
2020,2020-07-13,84,14.0,False,5226,2020-07-11,9,1
2020,2020-07-20,84,14.0,False,5603,2020-07-19,9,1
2020,2020-07-27,84,14.0,False,5825,2020-07-26,9,1
2020,2020-06-29,84,28.0,False,4315,2020-06-28,9,1
2020,2020-07-06,84,28.0,False,4788,2020-07-05,9,1
2020,2020-07-13,84,28.0,False,5226,2020-07-11,9,1
2020,2020-07-20,84,28.0,False,5603,2020-07-19,9,1
2020,2020-07-27,84,28.0,False,5825,2020-07-26,9,1
2020,2020-06-29,84,28.0,True,4315,2020-06-28,9,15
2020,2020-07-06,84,28.0,True,4788,2020-07-05,9,15
2020,2020-07-13,84,28.0,True,5226,2020-07-11,9,15
2020,2020-07-20,84,28.0,True,5603,2020-07-19,9,15
2020,2020-07-27,84,28.0,True,5825,2020-07-26,9,15
2020,2020-06-29,56,7.0,False,4029,2020-06-28,9,1
2020,2020-07-06,56,7.0,False,4017,2020-07-05,9,1
2020,2020-07-13,56,7.0,False,3942,2020-07-11,9,1
2020,2020-07-20,56,7.0,False,3956,2020-07-19,9,1
2020,2020-07-27,56,7.0,False,3790,2020-07-26,9,1
2020,2020-06-29,56,10.0,False,4029,2020-06-28,9,1
2020,2020-07-06,56,10.0,False,4017,2020-07-05,9,1
2020,2020-07-13,56,10.0,False,3942,2020-07-11,9,1
2020,2020-07-20,56,10.0,False,3956,2020-07-19,9,1
2020,2020-07-27,56,10.0,False,3790,2020-07-26,9,1
2020,2020-06-29,56,21.0,False,4029,2020-06-28,9,1
2020,2020-07-06,56,21.0,False,4017,2020-07-05,9,1
2020,2020-07-13,56,21.0,False,3942,2020-07-11,9,1
2020,2020-07-20,56,21.0,False,3956,2020-07-19,9,1
2020,2020-07-27,56,21.0,False,3790,2020-07-26,9,1
2020,2020-06-29,84,7.0,False,4315,2020-06-28,9,1
2020,2020-07-06,84,7.0,False,4788,2020-07-05,9,1
2020,2020-07-13,84,7.0,False,5226,2020-07-11,9,1
2020,2020-07-20,84,7.0,False,5603,2020-07-19,9,1
2020,2020-07-27,84,7.0,False,5825,2020-07-26,9,1
2020,2020-06-29,84,10.0,False,4315,2020-06-28,9,1
2020,2020-07-06,84,10.0,False,4788,2020-07-05,9,1
2020,2020-07-13,84,10.0,False,5226,2020-07-11,9,1
2020,2020-07-20,84,10.0,False,5603,2020-07-19,9,1
2020,2020-07-27,84,10.0,False,5825,2020-07-26,9,1
2020,2020-06-29,84,21.0,False,4315,2020-06-28,9,1
2020,2020-07-06,84,21.0,False,4788,2020-07-05,9,1
2020,2020-07-13,84,21.0,False,5226,2020-07-11,9,1
2020,2020-07-20,84,21.0,False,5603,2020-07-19,9,1
2020,2020-07-27,84,21.0,False,5825,2020-07-26,9,1
2020,2020-06-29,112,7.0,False,4315,2020-06-28,9,1
2020,2020-07-06,112,7.0,False,4788,2020-07-05,9,1
2020,2020-07-13,112,7.0,False,5226,2020-07-11,9,1
2020,2020-07-20,112,7.0,False,5774,2020-07-19,9,1
2020,2020-07-27,112,7.0,False,6111,2020-07-26,9,1
2020,2020-06-29,112,10.0,False,4315,2020-06-28,9,1
2020,2020-07-06,112,10.0,False,4788,2020-07-05,9,1
2020,2020-07-13,112,10.0,False,5226,2020-07-11,9,1
2020,2020-07-20,112,10.0,False,5774,2020-07-19,9,1
2020,2020-07-27,112,10.0,False,6111,2020-07-26,9,1
2020,2020-06-29,112,21.0,False,4315,2020-06-28,9,1
2020,2020-07-06,112,21.0,False,4788,2020-07-05,9,1
2020,2020-07-13,112,21.0,False,5226,2020-07-11,9,1
2020,2020-07-20,112,21.0,False,5774,2020-07-19,9,1
2020,2020-07-27,112,21.0,False,6111,2020-07-26,9,1
2020,2020-06-29,112,14.0,False,4315,2020-06-28,9,1
2020,2020-07-06,112,14.0,False,4788,2020-07-05,9,1
2020,2020-07-13,112,14.0,False,5226,2020-07-11,9,1
2020,2020-07-20,112,14.0,False,5774,2020-07-19,9,1
2020,2020-07-27,112,14.0,False,6111,2020-07-26,9,1
2020,2020-06-29,84,3.5,False,4315,2020-06-28,9,1
2020,2020-07-06,84,3.5,False,4788,2020-07-05,9,1
2020,2020-07-13,84,3.5,False,5226,2020-07-11,9,1
2020,2020-07-20,84,3.5,False,5603,2020-07-19,9,1
2020,2020-07-27,84,3.5,False,5825,2020-07-26,9,1
2020,2020-06-29,28,7.0,False,1994,2020-06-28,9,1
2020,2020-07-06,28,7.0,False,1979,2020-07-05,9,1
2020,2020-07-13,28,7.0,False,1894,2020-07-11,9,1
2020,2020-07-20,28,7.0,False,1930,2020-07-19,9,1
2020,2020-07-27,28,7.0,False,1796,2020-07-26,9,1
2020,2020-06-29,84,14.0,True,4315,2020-06-28,9,15
2020,2020-07-06,84,14.0,True,4788,2020-07-05,9,15
2020,2020-07-13,84,14.0,True,5226,2020-07-11,9,15
2020,2020-07-20,84,14.0,True,5603,2020-07-19,9,15
2020,2020-07-27,84,14.0,True,5825,2020-07-26,9,15
2020,2020-07-01,84,3.5,False,4388,2020-06-30,9,1
2020,2020-07-02,84,3.5,False,4467,2020-07-01,9,1
2020,2020-07-03,84,3.5,False,4555,2020-07-02,9,1
2020,2020-07-04,84,3.5,False,4631,2020-07-03,9,1
2020,2020-07-05,84,3.5,False,4719,2020-07-04,9,1
2020,2020-07-07,84,3.5,False,4788,2020-07-05,9,1
2020,2020-07-08,84,3.5,False,4881,2020-07-07,9,1
2020,2020-07-09,84,3.5,False,4958,2020-07-08,9,1
2020,2020-07-10,84,3.5,False,5040,2020-07-09,9,1
2020,2020-07-11,84,3.5,False,5133,2020-07-10,9,1
2020,2020-07-14,84,3.5,False,5259,2020-07-13,9,1
2020,2020-07-15,84,3.5,False,5332,2020-07-14,9,1
2020,2020-07-16,84,3.5,False,5382,2020-07-15,9,1
2020,2020-07-17,84,3.5,False,5433,2020-07-16,9,1
2020,2020-07-18,84,3.5,False,5500,2020-07-17,9,1
2020,2020-07-19,84,3.5,False,5529,2020-07-18,9,1
2020,2020-07-21,84,3.5,False,5525,2020-07-19,9,1
2020,2020-07-22,84,3.5,False,5622,2020-07-21,9,1
2020,2020-07-24,84,3.5,False,5603,2020-07-22,9,1
2020,2020-07-25,84,3.5,False,5673,2020-07-24,9,1
2020,2020-07-26,84,3.5,False,5739,2020-07-25,9,1
2020,2020-07-28,84,3.5,False,5843,2020-07-27,9,1
2020,2020-07-29,84,3.5,False,5824,2020-07-28,9,1
2020,2020-07-30,84,3.5,False,5784,2020-07-29,9,1
2020,2020-07-31,84,3.5,False,5767,2020-07-30,9,1
2020,2020-07-01,56,7.0,False,4017,2020-06-30,9,1
2020,2020-07-02,56,7.0,False,4010,2020-07-01,9,1
2020,2020-07-03,56,7.0,False,4013,2020-07-02,9,1
2020,2020-07-04,56,7.0,False,3997,2020-07-03,9,1
2020,2020-07-05,56,7.0,False,4049,2020-07-04,9,1
2020,2020-07-07,56,7.0,False,4017,2020-07-05,9,1
2020,2020-07-08,56,7.0,False,4022,2020-07-07,9,1
2020,2020-07-09,56,7.0,False,4021,2020-07-08,9,1
2020,2020-07-10,56,7.0,False,4029,2020-07-09,9,1
2020,2020-07-11,56,7.0,False,4047,2020-07-10,9,1
2020,2020-07-14,56,7.0,False,3975,2020-07-13,9,1
2020,2020-07-15,56,7.0,False,3947,2020-07-14,9,1
2020,2020-07-16,56,7.0,False,3960,2020-07-15,9,1
2020,2020-07-17,56,7.0,False,3964,2020-07-16,9,1
2020,2020-07-18,56,7.0,False,3971,2020-07-17,9,1
2020,2020-07-19,56,7.0,False,3966,2020-07-18,9,1
2020,2020-07-21,56,7.0,False,3956,2020-07-19,9,1
2020,2020-07-22,56,7.0,False,3981,2020-07-21,9,1
2020,2020-07-24,56,7.0,False,3831,2020-07-22,9,1
2020,2020-07-25,56,7.0,False,3819,2020-07-24,9,1
2020,2020-07-26,56,7.0,False,3806,2020-07-25,9,1
2020,2020-07-28,56,7.0,False,3808,2020-07-27,9,1
2020,2020-07-29,56,7.0,False,3788,2020-07-28,9,1
2020,2020-07-30,56,7.0,False,3751,2020-07-29,9,1
2020,2020-07-31,56,7.0,False,3733,2020-07-30,9,1
2020,2020-07-02,56,14.0,False,4010,2020-07-01,9,1
2020,2020-07-03,56,14.0,False,4013,2020-07-02,9,1
2020,2020-07-04,56,14.0,False,3997,2020-07-03,9,1
2020,2020-07-05,56,14.0,False,4049,2020-07-04,9,1
2020,2020-07-07,56,14.0,False,4017,2020-07-05,9,1
2020,2020-07-08,56,14.0,False,4022,2020-07-07,9,1
2020,2020-07-09,56,14.0,False,4021,2020-07-08,9,1
2020,2020-07-10,56,14.0,False,4029,2020-07-09,9,1
2020,2020-07-11,56,14.0,False,4047,2020-07-10,9,1
2020,2020-07-14,56,14.0,False,3975,2020-07-13,9,1
2020,2020-07-15,56,14.0,False,3947,2020-07-14,9,1
2020,2020-07-16,56,14.0,False,3960,2020-07-15,9,1
2020,2020-07-17,56,14.0,False,3964,2020-07-16,9,1
2020,2020-07-18,56,14.0,False,3971,2020-07-17,9,1
2020,2020-07-19,56,14.0,False,3966,2020-07-18,9,1
2020,2020-07-21,56,14.0,False,3956,2020-07-19,9,1
2020,2020-07-22,56,14.0,False,3981,2020-07-21,9,1
2020,2020-07-24,56,14.0,False,3831,2020-07-22,9,1
2020,2020-07-25,56,14.0,False,3819,2020-07-24,9,1
2020,2020-07-26,56,14.0,False,3806,2020-07-25,9,1
2020,2020-07-28,56,14.0,False,3808,2020-07-27,9,1
2020,2020-07-29,56,14.0,False,3788,2020-07-28,9,1
2020,2020-07-30,56,14.0,False,3751,2020-07-29,9,1
2020,2020-07-31,56,14.0,False,3733,2020-07-30,9,1
2020,2020-07-02,56,28.0,False,4010,2020-07-01,9,1
2020,2020-07-03,56,28.0,False,4013,2020-07-02,9,1
2020,2020-07-04,56,28.0,False,3997,2020-07-03,9,1
2020,2020-07-05,56,28.0,False,4049,2020-07-04,9,1
2020,2020-07-07,56,28.0,False,4017,2020-07-05,9,1
2020,2020-07-08,56,28.0,False,4022,2020-07-07,9,1
2020,2020-07-09,56,28.0,False,4021,2020-07-08,9,1
2020,2020-07-10,56,28.0,False,4029,2020-07-09,9,1
2020,2020-07-11,56,28.0,False,4047,2020-07-10,9,1
2020,2020-07-14,56,28.0,False,3975,2020-07-13,9,1
2020,2020-07-15,56,28.0,False,3947,2020-07-14,9,1
2020,2020-07-16,56,28.0,False,3960,2020-07-15,9,1
2020,2020-07-17,56,28.0,False,3964,2020-07-16,9,1
2020,2020-07-18,56,28.0,False,3971,2020-07-17,9,1
2020,2020-07-19,56,28.0,False,3966,2020-07-18,9,1
2020,2020-07-21,56,28.0,False,3956,2020-07-19,9,1
2020,2020-07-22,56,28.0,False,3981,2020-07-21,9,1
2020,2020-07-24,56,28.0,False,3831,2020-07-22,9,1
2020,2020-07-25,56,28.0,False,3819,2020-07-24,9,1
2020,2020-07-26,56,28.0,False,3806,2020-07-25,9,1
2020,2020-07-28,56,28.0,False,3808,2020-07-27,9,1
2020,2020-07-29,56,28.0,False,3788,2020-07-28,9,1
2020,2020-07-30,56,28.0,False,3751,2020-07-29,9,1
2020,2020-07-31,56,28.0,False,3733,2020-07-30,9,1
2020,2020-07-01,84,7.0,False,4388,2020-06-30,9,1
2020,2020-07-02,84,7.0,False,4467,2020-07-01,9,1
2020,2020-07-03,84,7.0,False,4555,2020-07-02,9,1
2020,2020-07-04,84,7.0,False,4631,2020-07-03,9,1
2020,2020-07-05,84,7.0,False,4719,2020-07-04,9,1
2020,2020-07-07,84,7.0,False,4788,2020-07-05,9,1
2020,2020-07-08,84,7.0,False,4881,2020-07-07,9,1
2020,2020-07-09,84,7.0,False,4958,2020-07-08,9,1
2020,2020-07-10,84,7.0,False,5040,2020-07-09,9,1
2020,2020-07-11,84,7.0,False,5133,2020-07-10,9,1
2020,2020-07-14,84,7.0,False,5259,2020-07-13,9,1
2020,2020-07-15,84,7.0,False,5332,2020-07-14,9,1
2020,2020-07-16,84,7.0,False,5382,2020-07-15,9,1
2020,2020-07-17,84,7.0,False,5433,2020-07-16,9,1
2020,2020-07-18,84,7.0,False,5500,2020-07-17,9,1
2020,2020-07-19,84,7.0,False,5529,2020-07-18,9,1
2020,2020-07-21,84,7.0,False,5525,2020-07-19,9,1
2020,2020-07-22,84,7.0,False,5622,2020-07-21,9,1
2020,2020-07-24,84,7.0,False,5603,2020-07-22,9,1
2020,2020-07-25,84,7.0,False,5673,2020-07-24,9,1
2020,2020-07-26,84,7.0,False,5739,2020-07-25,9,1
2020,2020-07-28,84,7.0,False,5843,2020-07-27,9,1
2020,2020-07-29,84,7.0,False,5824,2020-07-28,9,1
2020,2020-07-30,84,7.0,False,5784,2020-07-29,9,1
2020,2020-07-31,84,7.0,False,5767,2020-07-30,9,1
2020,2020-07-02,84,14.0,False,4467,2020-07-01,9,1
2020,2020-07-03,84,14.0,False,4555,2020-07-02,9,1
2020,2020-07-04,84,14.0,False,4631,2020-07-03,9,1
2020,2020-07-05,84,14.0,False,4719,2020-07-04,9,1
2020,2020-07-07,84,14.0,False,4788,2020-07-05,9,1
2020,2020-07-08,84,14.0,False,4881,2020-07-07,9,1
2020,2020-07-09,84,14.0,False,4958,2020-07-08,9,1
2020,2020-07-10,84,14.0,False,5040,2020-07-09,9,1
2020,2020-07-11,84,14.0,False,5133,2020-07-10,9,1
2020,2020-07-14,84,14.0,False,5259,2020-07-13,9,1
2020,2020-07-15,84,14.0,False,5332,2020-07-14,9,1
2020,2020-07-16,84,14.0,False,5382,2020-07-15,9,1
2020,2020-07-17,84,14.0,False,5433,2020-07-16,9,1
2020,2020-07-18,84,14.0,False,5500,2020-07-17,9,1
2020,2020-07-19,84,14.0,False,5529,2020-07-18,9,1
2020,2020-07-21,84,14.0,False,5525,2020-07-19,9,1
2020,2020-07-22,84,14.0,False,5622,2020-07-21,9,1
2020,2020-07-24,84,14.0,False,5603,2020-07-22,9,1
2020,2020-07-25,84,14.0,False,5673,2020-07-24,9,1
2020,2020-07-26,84,14.0,False,5739,2020-07-25,9,1
2020,2020-07-28,84,14.0,False,5843,2020-07-27,9,1
2020,2020-07-29,84,14.0,False,5824,2020-07-28,9,1
2020,2020-07-30,84,14.0,False,5784,2020-07-29,9,1
2020,2020-07-31,84,14.0,False,5767,2020-07-30,9,1
2020,2020-07-02,84,28.0,False,4467,2020-07-01,9,1
2020,2020-07-03,84,28.0,False,4555,2020-07-02,9,1
2020,2020-07-04,84,28.0,False,4631,2020-07-03,9,1
2020,2020-07-05,84,28.0,False,4719,2020-07-04,9,1
2020,2020-07-07,84,28.0,False,4788,2020-07-05,9,1
2020,2020-07-08,84,28.0,False,4881,2020-07-07,9,1
2020,2020-07-09,84,28.0,False,4958,2020-07-08,9,1
2020,2020-07-10,84,28.0,False,5040,2020-07-09,9,1
2020,2020-07-11,84,28.0,False,5133,2020-07-10,9,1
2020,2020-07-14,84,28.0,False,5259,2020-07-13,9,1
2020,2020-07-15,84,28.0,False,5332,2020-07-14,9,1
2020,2020-07-16,84,28.0,False,5382,2020-07-15,9,1
2020,2020-07-17,84,28.0,False,5433,2020-07-16,9,1
2020,2020-07-18,84,28.0,False,5500,2020-07-17,9,1
2020,2020-07-19,84,28.0,False,5529,2020-07-18,9,1
2020,2020-07-21,84,28.0,False,5525,2020-07-19,9,1
2020,2020-07-22,84,28.0,False,5622,2020-07-21,9,1
2020,2020-07-24,84,28.0,False,5603,2020-07-22,9,1
2020,2020-07-25,84,28.0,False,5673,2020-07-24,9,1
2020,2020-07-26,84,28.0,False,5739,2020-07-25,9,1
2020,2020-07-28,84,28.0,False,5843,2020-07-27,9,1
2020,2020-07-29,84,28.0,False,5824,2020-07-28,9,1
2020,2020-07-30,84,28.0,False,5784,2020-07-29,9,1
2020,2020-07-31,84,28.0,False,5767,2020-07-30,9,1
2020,2020-08-01,28,,False,1762,2020-07-31,9,1
2020,2020-08-01,28,14.0,False,1762,2020-07-31,9,1
2020,2020-08-01,28,28.0,False,1762,2020-07-31,9,1
2020,2020-08-01,28,28.0,True,1762,2020-07-31,9,15
2020,2020-08-01,56,,False,3739,2020-07-31,9,1
2020,2020-08-01,56,14.0,False,3739,2020-07-31,9,1
2020,2020-08-01,56,28.0,False,3739,2020-07-31,9,1
2020,2020-08-01,56,28.0,True,3739,2020-07-31,9,15
2020,2020-08-01,84,,False,5759,2020-07-31,9,1
2020,2020-08-01,84,14.0,False,5759,2020-07-31,9,1
2020,2020-08-01,84,28.0,False,5759,2020-07-31,9,1
2020,2020-08-01,84,28.0,True,5759,2020-07-31,9,15
2020,2020-08-03,28,,False,1776,2020-08-02,9,1
2020,2020-08-10,28,,False,1713,2020-08-09,9,1
2020,2020-08-17,28,,False,1698,2020-08-16,9,1
2020,2020-08-24,28,,False,1868,2020-08-23,9,1
2020,2020-08-03,28,14.0,False,1776,2020-08-02,9,1
2020,2020-08-10,28,14.0,False,1713,2020-08-09,9,1
2020,2020-08-17,28,14.0,False,1698,2020-08-16,9,1
2020,2020-08-24,28,14.0,False,1868,2020-08-23,9,1
2020,2020-08-03,28,28.0,False,1776,2020-08-02,9,1
2020,2020-08-10,28,28.0,False,1713,2020-08-09,9,1
2020,2020-08-17,28,28.0,False,1698,2020-08-16,9,1
2020,2020-08-24,28,28.0,False,1868,2020-08-23,9,1
2020,2020-08-03,28,28.0,True,1776,2020-08-02,9,15
2020,2020-08-10,28,28.0,True,1713,2020-08-09,9,15
2020,2020-08-17,28,28.0,True,1698,2020-08-16,9,15
2020,2020-08-24,28,28.0,True,1868,2020-08-23,9,15
2020,2020-08-03,56,,False,3755,2020-08-02,9,1
2020,2020-08-10,56,,False,3607,2020-08-09,9,1
2020,2020-08-17,56,,False,3628,2020-08-16,9,1
2020,2020-08-24,56,,False,3664,2020-08-23,9,1
2020,2020-08-03,56,14.0,False,3755,2020-08-02,9,1
2020,2020-08-10,56,14.0,False,3607,2020-08-09,9,1
2020,2020-08-17,56,14.0,False,3628,2020-08-16,9,1
2020,2020-08-24,56,14.0,False,3664,2020-08-23,9,1
2020,2020-08-03,56,28.0,False,3755,2020-08-02,9,1
2020,2020-08-10,56,28.0,False,3607,2020-08-09,9,1
2020,2020-08-17,56,28.0,False,3628,2020-08-16,9,1
2020,2020-08-24,56,28.0,False,3664,2020-08-23,9,1
2020,2020-08-03,56,28.0,True,3755,2020-08-02,9,15
2020,2020-08-10,56,28.0,True,3607,2020-08-09,9,15
2020,2020-08-17,56,28.0,True,3628,2020-08-16,9,15
2020,2020-08-24,56,28.0,True,3664,2020-08-23,9,15
2020,2020-08-03,84,,False,5793,2020-08-02,9,1
2020,2020-08-10,84,,False,5655,2020-08-09,9,1
2020,2020-08-17,84,,False,5654,2020-08-16,9,1
2020,2020-08-24,84,,False,5658,2020-08-23,9,1
2020,2020-08-03,84,14.0,False,5793,2020-08-02,9,1
2020,2020-08-10,84,14.0,False,5655,2020-08-09,9,1
2020,2020-08-17,84,14.0,False,5654,2020-08-16,9,1
2020,2020-08-24,84,14.0,False,5658,2020-08-23,9,1
2020,2020-08-03,84,28.0,False,5793,2020-08-02,9,1
2020,2020-08-10,84,28.0,False,5655,2020-08-09,9,1
2020,2020-08-17,84,28.0,False,5654,2020-08-16,9,1
2020,2020-08-24,84,28.0,False,5658,2020-08-23,9,1
2020,2020-08-03,84,28.0,True,5793,2020-08-02,9,15
2020,2020-08-10,84,28.0,True,5655,2020-08-09,9,15
2020,2020-08-17,84,28.0,True,5654,2020-08-16,9,15
2020,2020-08-24,84,28.0,True,5658,2020-08-23,9,15
2020,2020-08-03,56,7.0,False,3755,2020-08-02,9,1
2020,2020-08-10,56,7.0,False,3607,2020-08-09,9,1
2020,2020-08-17,56,7.0,False,3628,2020-08-16,9,1
2020,2020-08-24,56,7.0,False,3664,2020-08-23,9,1
2020,2020-08-03,56,10.0,False,3755,2020-08-02,9,1
2020,2020-08-10,56,10.0,False,3607,2020-08-09,9,1
2020,2020-08-17,56,10.0,False,3628,2020-08-16,9,1
2020,2020-08-24,56,10.0,False,3664,2020-08-23,9,1
2020,2020-08-03,56,21.0,False,3755,2020-08-02,9,1
2020,2020-08-10,56,21.0,False,3607,2020-08-09,9,1
2020,2020-08-17,56,21.0,False,3628,2020-08-16,9,1
2020,2020-08-24,56,21.0,False,3664,2020-08-23,9,1
2020,2020-08-03,84,7.0,False,5793,2020-08-02,9,1
2020,2020-08-10,84,7.0,False,5655,2020-08-09,9,1
2020,2020-08-17,84,7.0,False,5654,2020-08-16,9,1
2020,2020-08-24,84,7.0,False,5658,2020-08-23,9,1
2020,2020-08-03,84,10.0,False,5793,2020-08-02,9,1
2020,2020-08-10,84,10.0,False,5655,2020-08-09,9,1
2020,2020-08-17,84,10.0,False,5654,2020-08-16,9,1
2020,2020-08-24,84,10.0,False,5658,2020-08-23,9,1
2020,2020-08-03,84,21.0,False,5793,2020-08-02,9,1
2020,2020-08-10,84,21.0,False,5655,2020-08-09,9,1
2020,2020-08-17,84,21.0,False,5654,2020-08-16,9,1
2020,2020-08-24,84,21.0,False,5658,2020-08-23,9,1
2020,2020-08-03,112,7.0,False,6564,2020-08-02,9,1
2020,2020-08-10,112,7.0,False,6939,2020-08-09,9,1
2020,2020-08-17,112,7.0,False,7301,2020-08-16,9,1
2020,2020-08-24,112,7.0,False,7693,2020-08-23,9,1
2020,2020-08-03,112,10.0,False,6564,2020-08-02,9,1
2020,2020-08-10,112,10.0,False,6939,2020-08-09,9,1
2020,2020-08-17,112,10.0,False,7301,2020-08-16,9,1
2020,2020-08-24,112,10.0,False,7693,2020-08-23,9,1
2020,2020-08-03,112,21.0,False,6564,2020-08-02,9,1
2020,2020-08-10,112,21.0,False,6939,2020-08-09,9,1
2020,2020-08-17,112,21.0,False,7301,2020-08-16,9,1
2020,2020-08-24,112,21.0,False,7693,2020-08-23,9,1
2020,2020-08-03,112,14.0,False,6564,2020-08-02,9,1
2020,2020-08-10,112,14.0,False,6939,2020-08-09,9,1
2020,2020-08-17,112,14.0,False,7301,2020-08-16,9,1
2020,2020-08-24,112,14.0,False,7693,2020-08-23,9,1
2020,2020-08-03,84,3.5,False,5793,2020-08-02,9,1
2020,2020-08-10,84,3.5,False,5655,2020-08-09,9,1
2020,2020-08-17,84,3.5,False,5654,2020-08-16,9,1
2020,2020-08-24,84,3.5,False,5658,2020-08-23,9,1
2020,2020-08-03,28,7.0,False,1776,2020-08-02,9,1
2020,2020-08-10,28,7.0,False,1713,2020-08-09,9,1
2020,2020-08-17,28,7.0,False,1698,2020-08-16,9,1
2020,2020-08-24,28,7.0,False,1868,2020-08-23,9,1
2020,2020-08-03,84,14.0,True,5793,2020-08-02,9,15
2020,2020-08-10,84,14.0,True,5655,2020-08-09,9,15
2020,2020-08-17,84,14.0,True,5654,2020-08-16,9,15
2020,2020-08-24,84,14.0,True,5658,2020-08-23,9,15
2020,2020-08-01,84,3.5,False,5759,2020-07-31,9,1
2020,2020-08-02,84,3.5,False,5832,2020-08-01,9,1
2020,2020-08-04,84,3.5,False,5793,2020-08-02,9,1
2020,2020-08-05,84,3.5,False,5777,2020-08-04,9,1
2020,2020-08-06,84,3.5,False,5766,2020-08-05,9,1
2020,2020-08-07,84,3.5,False,5775,2020-08-06,9,1
2020,2020-08-08,84,3.5,False,5751,2020-08-07,9,1
2020,2020-08-09,84,3.5,False,5706,2020-08-08,9,1
2020,2020-08-11,84,3.5,False,5655,2020-08-09,9,1
2020,2020-08-12,84,3.5,False,5645,2020-08-11,9,1
2020,2020-08-13,84,3.5,False,5658,2020-08-12,9,1
2020,2020-08-14,84,3.5,False,5657,2020-08-13,9,1
2020,2020-08-15,84,3.5,False,5656,2020-08-14,9,1
2020,2020-08-16,84,3.5,False,5652,2020-08-15,9,1
2020,2020-08-18,84,3.5,False,5654,2020-08-16,9,1
2020,2020-08-19,84,3.5,False,5673,2020-08-18,9,1
2020,2020-08-20,84,3.5,False,5683,2020-08-19,9,1
2020,2020-08-21,84,3.5,False,5686,2020-08-20,9,1
2020,2020-08-22,84,3.5,False,5692,2020-08-21,9,1
