season,month,park,x_cm,z_cm,x_se,z_se,min_raw_cov_eigenvalue,games,pitchers,rows,pitches
2020,7,문학,0.4636932805792249,5.04813584318332,0.45397441670535793,0.3452995214101643,-0.0024580029543715995,10,56,168,2686
2020,7,사직,3.136037226571453,-0.22747514114512768,0.4016186423292248,0.40646589620812296,-0.0024580029543715995,9,46,146,2374
2020,7,수원,17.29811687124819,7.244599637414768,0.6547518500399244,0.5586088445001892,-0.0024580029543715995,13,58,181,2743
2020,7,잠실,0.0,0.0,0.2000000000000001,0.2,-0.0024580029543715995,23,80,296,4710
2020,7,창원,-0.03076891213407862,2.6703125631707003,0.5264913860989037,0.5184987079044755,-0.0024580029543715995,10,50,152,2653
2020,8,고척,9.987276689639806,12.85363001196886,0.5018534592536592,0.45223084765253924,-1.9857187061749906e-18,15,60,250,3968
2020,8,광주,13.683105538265394,2.0001840795801886,0.4732556653913985,0.46198211691907276,-1.9857187061749906e-18,12,48,175,3209
2020,8,대구,5.618569533911231,5.382681680270489,0.47906509855539053,0.39714816329576835,-1.9857187061749906e-18,11,54,191,2878
2020,8,대전구,16.9074904915729,4.152620992277955,0.675336779093804,0.44222895184927685,-1.9857187061749906e-18,9,44,132,2019
2020,8,문학,-0.014564301317459893,6.02968901583359,0.6379953294637444,0.3607215129749611,-1.9857187061749906e-18,12,51,182,2930
2020,8,사직,1.8593426989208552,-0.9687508725262024,0.5435726097692387,0.37587207327961125,-1.9857187061749906e-18,15,64,219,3216
2020,8,수원,17.292872479314973,7.191993751101375,0.8364280392943912,0.5160307522525887,-1.9857187061749906e-18,8,47,145,2157
2020,8,잠실,0.0,0.0,0.19999999999999996,0.2,-1.9857187061749906e-18,24,87,402,6147
2020,8,창원,1.2721562805419246,2.8768499937847842,0.5722009215356795,0.43605628187048695,-1.9857187061749906e-18,13,69,204,3346
2020,9,고척,9.389589660124216,10.431628596268652,0.6746317663118198,0.4484649503988979,-1.0946627332959071e-17,14,80,244,3369
2020,9,광주,12.798181901735507,1.3365440845859373,0.5216183471264091,0.3812476798396289,-1.0946627332959071e-17,11,61,179,2981
2020,9,대구,5.546462269952883,4.7799569202884555,0.666859049163997,0.6204473136537619,-1.0946627332959071e-17,14,77,232,3670
2020,9,대전구,17.02508890385964,3.961200164132917,0.6176030452796608,0.46971798105575197,-1.0946627332959071e-17,16,73,247,3734
2020,9,문학,-1.2516326359575771,4.174646730030911,0.571546277775899,0.4030842739356704,-1.0946627332959071e-17,9,51,150,2341
2020,9,사직,1.6479226519178098,-1.1219787060953301,0.48580339718400267,0.459866096872306,-1.0946627332959071e-17,12,67,210,3222
2020,9,수원,15.25230003834855,6.083523718285408,0.7051057116548645,0.645017184339201,-1.0946627332959071e-17,14,74,225,3409
2020,9,잠실,0.0,0.0,0.19999999999999996,0.2,-1.0946627332959071e-17,26,99,365,5714
2020,9,창원,0.6548638827711386,2.0581438186268493,0.6887586134259678,0.5012032729361329,-1.0946627332959071e-17,12,70,213,3068
2020,10,고척,8.509406687699212,10.605375272878783,0.672079375128488,0.5131168184392797,-1.2710726453433573e-18,7,39,118,1690
2020,10,광주,9.813265243427614,2.27970483689166,0.3837068528633593,0.3962434236246893,-1.2710726453433573e-18,15,70,260,4119
2020,10,대구,2.86407952358166,4.957630560102222,0.5720403334097228,0.6472257318638583,-1.2710726453433573e-18,8,47,143,2162
2020,10,대전구,14.501794130490797,4.697307042822842,0.5095695681606157,0.47264355216628484,-1.2710726453433573e-18,12,60,206,2956
2020,10,문학,-2.7689067469339044,4.884942524821543,0.44644667320482506,0.3631173147722122,-1.2710726453433573e-18,14,61,228,3447
2020,10,사직,1.1511167722114202,-0.05721919137532572,0.47151006834571346,0.375854476705016,-1.2710726453433573e-18,14,63,209,3476
2020,10,수원,13.844458905737064,7.537864285773378,0.6466148515584024,0.48091512353858995,-1.2710726453433573e-18,13,54,212,3433
2020,10,잠실,0.0,0.0,0.19999999999999998,0.19999999999999996,-1.2710726453433573e-18,23,101,380,5919
2020,10,창원,-2.0543059088502,2.979081725529497,0.5066645011307094,0.557380059722971,-1.2710726453433573e-18,13,70,235,3560
2021,4,고척,9.855587857048246,9.232266978016037,0.5014649908687525,0.447496211260974,-9.538930771537632e-18,14,63,234,3619
2021,4,광주,12.316922217873724,1.0025430360695085,0.43776746904984853,0.5126276819903374,-9.538930771537632e-18,12,58,210,3472
2021,4,대구,7.138162184599594,3.9361854312785374,0.5998411293437947,0.5057001339760845,-9.538930771537632e-18,13,58,210,3435
2021,4,대전구,15.771703247826647,1.9692838216403175,0.8657965484624254,0.41892600400650787,-9.538930771537632e-18,9,45,146,2503
2021,4,문학,-1.435738242567414,3.01094079217866,0.5075041287036947,0.39718065912977235,-9.538930771537632e-18,13,64,219,3485
2021,4,사직,0.48764230952245313,-2.5983332449786847,0.41545639455276545,0.5035497327984437,-9.538930771537632e-18,10,50,173,2793
2021,4,수원,15.168587770127592,4.648542455132131,0.6451631108968057,0.5671527251947366,-9.538930771537632e-18,11,48,178,2871
2021,4,잠실,0.0,0.0,0.19999999999999998,0.2,-9.538930771537632e-18,23,90,352,5575
2021,4,창원,-0.0023173923070558544,0.7068673253549012,0.550379576568177,0.48827150862117624,-9.538930771537632e-18,11,53,209,2906
2021,5,고척,9.425356355034953,9.768033559320296,0.5420158624372134,0.4208359036897854,-2.466318252051407e-18,8,43,123,2119
2021,5,광주,11.623715038599162,1.4337897828935606,0.5743098262013463,0.3827138288567488,-2.466318252051407e-18,13,54,221,3595
2021,5,대구,4.081245680125448,3.357748574394938,0.480333229709498,0.5824773307522132,-2.466318252051407e-18,13,61,230,3618
2021,5,대전구,16.94428104595617,2.9533160932419342,0.47043377653868346,0.45804062276325275,-2.466318252051407e-18,13,62,203,3118
2021,5,문학,-1.6224401455857524,3.4063543841396573,0.68009447694109,0.40805256170931437,-2.466318252051407e-18,8,41,139,2245
2021,5,사직,0.4827316692705743,-1.994703035796535,0.5074121816023696,0.4185973604816319,-2.466318252051407e-18,14,66,222,3544
2021,5,수원,15.643844050873117,5.371445707765897,0.5999014934855589,0.48196633998047955,-2.466318252051407e-18,12,59,212,3397
2021,5,잠실,0.0,0.0,0.20000000000000004,0.2,-2.466318252051407e-18,24,92,370,6194
2021,5,창원,-0.5011620715583085,2.3223335076605203,0.8155633014555507,0.46661172375791043,-2.466318252051407e-18,8,45,134,2189
2021,6,고척,9.961643200348359,10.42241836849695,0.5349174376146877,0.3350811755337455,-1.3447611909271501e-17,14,58,235,3744
2021,6,광주,12.998294503134066,1.436590591282397,0.4467863551282547,0.3386803589032808,-1.3447611909271501e-17,7,41,116,1786
