season,park,ci_df,rows,pitches,games,pitchers,x_cm,x_cm_se,x_cm_low,x_cm_high,z_cm,z_cm_se,z_cm_low,z_cm_high,depth_cm,depth_cm_se,depth_cm_low,depth_cm_high,arrival_ms,arrival_ms_se,arrival_ms_low,arrival_ms_high,month
2020,수원,118,146,2166,8,48,10.742715051424188,0.6103251637670032,9.534105066583408,11.951325036264969,3.013273030797359,0.3407801585790402,2.338435539660442,3.6881105219342762,-14.441816691584808,0.5346969991489677,-15.500662320769043,-13.382971062400573,-4.546606412798622,0.15285858743118858,-4.849308031551671,-4.243904794045572,8
2020,잠실,118,402,6172,24,87,-5.81095156626303,0.2819434480657581,-6.369276352331987,-5.252626780194074,-3.8823706915881395,0.249090287354661,-4.375637275200005,-3.3891041079762734,-1.712658310929749,0.2419994591341739,-2.191883124192223,-1.2334334976672754,-0.44765413140146704,0.07243963712831512,-0.5911043345540736,-0.3042039282488604,8
2020,창원,118,204,3350,13,69,-4.579790657740814,0.39837306157816177,-5.368677776441961,-3.7909035390396664,-1.1182305251490057,0.24710936463469332,-1.6075743424705653,-0.6288867078274459,-2.3451431439091426,0.24118259727967511,-2.822750348309663,-1.8675359395086224,-0.8193850190703186,0.08046184352084718,-0.9787213749199967,-0.6600486632206405,8
2020,고척,118,118,1693,7,39,3.844200948880678,0.5084537647368904,2.837324068533844,4.851077829227512,6.885571408553429,0.4131920254927701,6.067338706849205,7.703804110257653,7.368931802804777,0.3625832409913117,6.650918272618227,8.086945332991327,2.262137869118103,0.09886054708854725,2.0663670711707085,2.4579086670654973,10
2020,광주,118,260,4125,15,70,5.079611082752569,0.22510516949380396,4.6338415624361,5.525380603069038,-1.0861546047299286,0.27510543351845623,-1.6309382603507387,-0.5413709491091186,3.4246280163703244,0.3433076553493118,2.7447853935191118,4.104470639221537,1.075178030060492,0.10827409214145904,0.8607658500775357,1.2895902100434484,10
2020,대구,118,143,2167,8,47,-1.555849241246238,0.40183419776259177,-2.351590351884367,-0.7601081306081091,1.4827786380437975,0.48933805296305627,0.5137560712477882,2.451801204839807,-4.892937995618848,0.6303794139982329,-6.141260855672508,-3.6446151355651875,-1.6479473901885533,0.17283988850513923,-1.9902174249627156,-1.305677355414391,10
2020,대전구,118,206,2964,12,60,9.57129420750509,0.301227846095791,8.974781063173324,10.167807351836856,1.2340110892123595,0.31272811134261824,0.6147242887530237,1.8532978896716954,7.8641428310230985,0.36693350519090756,7.137514593365084,8.590771068681114,2.6321665895499233,0.11504807586437346,2.404340077583453,2.8599931015163937,10
2020,문학,118,228,3452,14,61,-6.964135594087458,0.3085823002532568,-7.575212559895803,-6.353058628279113,1.389086366170409,0.23193646789903427,0.9297890151955593,1.8483837171452584,4.509580107635504,0.4840888898745707,3.5509523128355305,5.468207902435477,1.3729339505148932,0.14236181568567305,1.091018797556441,1.6548491034733455,10
2020,사직,118,209,3490,14,63,-3.2088975452842208,0.31126703753659435,-3.825291021831348,-2.5925040687370937,-3.325199194354784,0.24932312202649565,-3.8189268540059524,-2.8314715347036152,-0.7478263424488707,0.41135246081385446,-1.5624162052686952,0.0667635203709539,-0.22841841744890884,0.1186082696160898,-0.46329508230393834,0.006458247406120693,10
2020,수원,118,212,3442,13,54,8.934347674163924,0.4424282630885082,8.058219262475708,9.81047608585214,3.9582120512873074,0.30368640413041015,3.3568302927063587,4.5595938098682565,-12.2892148355882,0.4338910705858487,-13.148437281876697,-11.429992389299704,-3.8919017705843437,0.1263038270473741,-4.142017734263232,-3.6417858069054554,10
2020,잠실,118,380,5936,23,101,-4.301847810472718,0.28754753703875086,-4.871270218417349,-3.7324254025280865,-3.2724785968206738,0.25147235771573934,-3.770462328264399,-2.7744948653769486,-1.8505884040626872,0.2737325169190778,-2.392653311041182,-1.3085234970841926,-0.5471111142127328,0.08232034246995357,-0.7101278039566293,-0.38409442446883635,10
2020,창원,118,235,3571,13,70,-6.28295330040553,0.3542278557166438,-6.984420893000671,-5.581485707810389,-0.40229311250680183,0.3946718991901775,-1.1838509220409712,0.3792646970273675,0.2853259058742632,0.4855697706112096,-0.676234435952959,1.2468862477014855,0.05764244881924435,0.15029144371119804,-0.23997552646521242,0.3552604241037011,10
2021,고척,115,234,3624,14,63,3.755340782860669,0.34984963365777516,3.062355990258908,4.44832557546243,6.560066417681079,0.3266857429051335,5.912964834563457,7.207168000798701,5.888562547901371,0.38578198777878836,5.12440267728709,6.652722418515651,1.8615105187110643,0.11510140270770755,1.6335167922359992,2.0895042451861294,4
2021,광주,115,210,3474,12,58,6.134048768344567,0.3431213338058739,5.45439144282826,6.813706093860874,-1.3629505600091514,0.3684439374569323,-2.09276708979786,-0.6331340302204427,12.96610348312748,0.3190175188819764,12.334191175981802,13.598015790273157,4.182844360002803,0.08634390884011016,4.011813694243925,4.353875025761681,4
2021,대구,115,210,3452,13,58,1.1621879072824546,0.4332735688374506,0.3039563547682286,2.0204194597966807,1.482971431006744,0.35773917413691986,0.7743589771280484,2.191583884885439,-8.756303484612763,0.35286560419971785,-9.455262334407752,-8.057344634817774,-2.955262623746767,0.11105887257306414,-3.1752488760459907,-2.735276371447543,4
2021,대전구,115,146,2507,9,45,9.43145195803396,0.6643950135270442,8.115413304967758,10.747490611100163,-0.4114710685746513,0.29706891910774685,-0.9999074237708635,0.17696528662156086,7.212150009200369,0.4530962296713064,6.314653580621696,8.109646437779041,2.3950732845792704,0.14387055286803785,2.110093408515472,2.6800531606430686,4
2021,문학,115,219,3491,13,64,-7.083006891806479,0.42449986562638564,-7.923859426836819,-6.242154356776138,0.5600763552049446,0.28017693076137945,0.00509977790945626,1.1150529325004328,5.114131202532844,0.4945323483607533,4.1345577975800385,6.09370460748565,1.6148431087011093,0.15348693928352142,1.3108150219073522,1.9188711954948663,4
2021,사직,115,173,2807,10,50,-5.261088848501023,0.2726803409435529,-5.801216124152798,-4.720961572849248,-4.82761052426379,0.39998193799127474,-5.619897763342263,-4.035323285185316,-1.6995898254659403,0.31260763098168026,-2.3188053783210805,-1.0803742726107999,-0.5280364116555888,0.09623822898729306,-0.7186658213761037,-0.33740700193507384,4
2021,수원,115,178,2880,11,48,8.872872634146523,0.4749678880444715,7.932052659725836,9.813692608567209,2.1640040244502043,0.44223211633148035,1.2880273135024667,3.039980735397942,-13.331743875206527,0.44660122259034557,-14.216374944779709,-12.447112805633346,-4.350303420867893,0.13054731106247383,-4.608892519091278,-4.091714322644507,4
2021,잠실,115,352,5590,23,90,-5.7173274424085125,0.28616769412610943,-6.284170568953827,-5.150484315863198,-2.327125809911963,0.2530199721129403,-2.828309678723176,-1.82594194110075,-4.468524786853878,0.3027561145713631,-5.068226381712154,-3.8688231919956033,-1.3354472422288293,0.09312623968442273,-1.519912400070384,-1.1509820843872745,4
2021,창원,115,209,2914,11,53,-5.722348132905237,0.41806022465819836,-6.5504449785437915,-4.894251287266683,-1.6315277935977306,0.3263753700169684,-2.2780145877579203,-0.9850409994375408,-1.3543933037106315,0.318701822733529,-1.985680277544767,-0.7231063298764959,-0.4260098567346161,0.1103356204132936,-0.6445634857016466,-0.20745622776758568,4
2021,고척,112,123,2125,8,43,3.3124180546059376,0.46022721032929403,2.4005368316203253,4.22429927759155,7.09971542611299,0.3576950400408663,6.390988555454966,7.808442296771014,6.054569864188493,0.45106510609025674,5.160842176307068,6.948297552069918,1.944609259213986,0.1325252061798015,1.6820275509286562,2.207190967499316,5
2021,광주,112,221,3597,13,54,5.433413595202056,0.49640414496537627,4.4498524135798885,6.416974776824224,-0.90804103617653,0.2798122441086507,-1.462453130110699,-0.35362894224236097,13.89279302987687,0.32044535813960817,13.257871629051106,14.527714430702634,4.493962812339531,0.10624698676920667,4.28344802733949,4.704477597339573,5
2021,대구,112,231,3628,13,61,-1.8101853205141445,0.38391282881264477,-2.570859378892951,-1.0495112621353382,0.9662630216795067,0.43794507556193984,0.09853099249720532,1.8339950508618081,-4.5795697050804645,0.3605477663880333,-5.2939488873183205,-3.865190522842609,-1.5700268889974656,0.11823522102638889,-1.8042948234648228,-1.3357589545301083,5
2021,대전구,112,203,3125,13,62,10.557318035425938,0.38897232037853946,9.786619243060864,11.328016827791012,0.5708567019598805,0.35663900606557947,-0.1357777727439584,1.2774911766637194,6.108223822819765,0.3400278668317332,5.434502191206855,6.781945454432675,1.9838810612769735,0.12912678391733332,1.7280328910775462,2.239729231476401,5
2021,문학,112,139,2251,8,41,-7.293397838931285,0.60718056206401,-8.496448291145668,-6.0903473867169025,0.978137047540093,0.3387132770041625,0.3070201071596549,1.649253987920531,4.763027282832503,0.7074445488624975,3.3613165931284676,6.164737972536539,1.5646091886093747,0.23674938103380172,1.095520637839589,2.03369773937916,5
2021,사직,112,222,3558,14,66,-5.2663573382138305,0.4051449174453803,-6.069100058580495,-4.463614617847166,-4.209619079725116,0.30913293420197435,-4.82212636260292,-3.597111796847313,-1.0554551059234367,0.2552854840235346,-1.5612705687147237,-0.5496396431321499,-0.26869697845950324,0.07623886826519159,-0.4197545232382215,-0.11763943368078503,5
2021,수원,112,212,3406,12,59,9.286245044543815,0.49055119266155245,8.31428073765026,10.25820935143737,2.9053116257369425,0.3812655239059038,2.1498828626857365,3.6607403887881484,-13.77518078253409,0.39622181139770535,-14.560243512076738,-12.990118052991441,-4.593292543169897,0.10353611255418992,-4.79843607840663,-4.388149007933165,5
2021,잠실,112,373,6229,24,92,-5.756697195255634,0.21090394923544392,-6.1745763359168455,-5.338818054594422,-2.270991436048859,0.2128022069148781,-2.6926317309734737,-1.8493511411242438,-4.085292351605276,0.2054022433242323,-4.492270567240275,-3.678314135970278,-1.2339979590412622,0.0692028707941172,-1.3711145767412527,-1.0968813413412717,5
2021,창원,112,134,2197,8,45,-6.200495873249857,0.7189391270599159,-7.6249815962181495,-4.776010150281565,-0.03807403737072057,0.3820879252410288,-0.7951322832478599,0.7189842085064188,0.03979454280041361,0.5167467562978582,-0.9840729155569174,1.0636620011577447,-0.016037059771892404,0.16779545383110336,-0.34850224265721896,0.31642812311343416,5
2021,고척,122,235,3753,14,58,3.157817684451647,0.4254121938536298,2.315671757192267,3.999963611711027,7.204306549066545,0.25337572990794993,6.702723984929304,7.705889113203786,7.92980308452114,0.23467733335534063,7.465235863927339,8.39437030511494,2.5401845583652154,0.07935597688202346,2.3830914761723734,2.6972776405580574,6
2021,광주,122,116,1790,7,41,6.069465426190497,0.3937448870919667,5.2900080955485045,6.84892275683249,-1.4505605378940998,0.24595262712305585,-1.9374483286603708,-0.9636727471278288,13.988071757160341,0.439676549241897,13.117688113707658,14.858455400613025,4.528924833177543,0.15466724105264731,4.222745581583859,4.835104084771227,6
2021,대구,122,220,3353,12,55,-0.46067909822741515,0.2616223068008459,-0.9785865849797638,0.057228388524933504,1.0765608099320612,0.2879686068288334,0.5064981908457359,1.6466234290183865,-5.591417027889499,0.3293298132130781,-6.243358286108135,-4.939475769670862,-1.8952813412889173,0.10727855048572801,-2.1076499467946874,-1.6829127357831475,6
2021,대전구,122,264,4318,16,70,10.17488828218028,0.3220217159379888,9.537414132439379,10.812362431921182,-0.07085261982207969,0.23908431321197438,-0.5441438972045656,0.40243865756040625,6.453818965352585,0.3050939076605547,5.849855102820737,7.057782827884433,1.9969937254520032,0.08937332011110306,1.820070311820116,2.17391713908389,6
2021,문학,122,203,3247,13,51,-7.4869405018387205,0.36271759332060255,-8.20497620550115,-6.7689047981762895,-0.4035500367606579,0.26473521191300325,-0.9276198300947737,0.12051975657345781,5.236810794640263,0.4203352521024863,4.404715180654531,6.068906408625995,1.743827672185162,0.14638874267581242,1.454036534972312,2.0336188093980123,6
2021,사직,122,183,2959,11,53,-4.700638047026757,0.37916687128087107,-5.451236739340528,-3.950039354712986,-4.941583039586256,0.2947916789661179,-5.525152611446455,-4.358013467726057,-0.7671697898310763,0.23299984353374673,-1.2284162517778872,-0.30592332788426546,-0.1626229434548584,0.07801340951032956,-0.3170582794418352,-0.008187607467881608,6
2021,수원,122,214,3387,13,58,8.785028967388365,0.38542579521589465,8.022040110013364,9.548017824763367,2.8940963651073517,0.2971614430826406,2.3058356084900424,3.482357121724661,-14.263317966603594,0.3057311304312262,-14.868543275254833,-13.658092657952356,-4.70413715621277,0.11462830738813475,-4.9310553395894505,-4.47721897283609,6
2021,잠실,122,368,5902,24,98,-6.426444029111536,0.22659832118772646,-6.875018038200036,-5.977870020023037,-2.810574402787992,0.1817213062336371,-3.1703098785265333,-2.450838927049451,-4.0471464281324465,0.21402779398537483,-4.470835823098658,-3.6234570331662352,-1.2167159759602098,0.06555375428476998,-1.3464861799766834,-1.086945771943736,6
2021,창원,122,225,3486,13,64,-5.368009217106017,0.46394739891723713,-6.286439431626772,-4.449579002585263,-1.4420106078580184,0.24454272193362447,-1.9261073504826132,-0.9579138652334235,-1.8521289414132271,0.352901535965543,-2.5507327791283645,-1.15352510369809,-0.5666281100932146,0.12469943979220066,-0.8134831059532069,-0.3197731142332222,6
2021,고척,32,35,646,4,17,3.996370327210462,0.8648042267228732,2.2348217622334126,5.7579188921875115,6.319858000990957,0.7073638865845912,4.879004914447274,7.76071108753464,7.59807951221595,0.5855890260415136,6.405273699507665,8.790885324924234,2.393550237024865,0.1928795491873965,2.0006674520135044,2.7864330220362254,7
2021,광주,32,34,456,5,14,6.244736835948945,1.5074686202110577,3.1741237392212494,9.315349932676641,-2.5961605287312195,1.0541210018348326,-4.7433347454101575,-0.4489863120522819,12.615771966999917,1.1526986819470344,10.267801586779491,14.963742347220343,3.729500534572593,0.19878912962798373,3.3245803281159407,4.1344207410292455,7
2021,대구,32,46,566,4,17,0.9544050258031744,0.9883657834735228,-1.0588301940891112,2.96764024569546,0.9316682641865004,0.7271844530793774,-0.5495579951366811,2.412894523509682,-7.058601962762919,0.8030341620121116,-8.694329023302931,-5.422874902222907,-2.1789686713655336,0.23424381514255554,-2.656107708928709,-1.701829633802358,7
2021,대전구,32,17,275,2,12,11.952594853097786,1.2153183959460452,9.47707228947484,14.428117416720731,-2.957075997522752,0.7689437975119613,-4.523363257921699,-1.3907887371238055,6.097934691088443,1.1796478460068178,3.6950706600162686,8.500798722160617,1.7563462195123942,0.33763169192569603,1.0686129684200951,2.4440794706046933,7
2021,문학,32,67,1115,7,30,-7.431524603345887,0.6755583937936526,-8.807592021118527,-6.055457185573246,-1.0626791477816173,0.5868564801223415,-2.258066679968445,0.13270838440521038,3.362258434506646,0.41910738789356083,2.5085646216157853,4.215952247397507,1.1673793935613221,0.11656903842203875,0.9299360323843897,1.4048227547382546,7
2021,수원,32,28,515,3,12,9.149853804702586,1.4426289999420479,6.211314692478128,12.088392916927043,1.62812379839171,1.2231272472104244,-0.8633048747457699,4.11955247152919,-16.355450582488995,1.2116642012615009,-18.823529795115498,-13.887371369862493,-5.256374924251771,0.24650562261155554,-5.758490446299641,-4.7542594022039015,7
2021,잠실,32,39,648,6,23,-7.066148830998225,0.930022129515884,-8.960541916764898,-5.171755745231552,-3.3585126785928723,0.63126328068839,-4.644353903529067,-2.0726714536566773,-5.13014721786689,0.46087057476774823,-6.0689098586309385,-4.191384577102841,-1.4769318072626167,0.10748097775746226,-1.6958633946444852,-1.2580002198807483,7
2021,창원,32,13,178,2,7,-6.199844898772364,1.68016870963841,-9.622236566073175,-2.777453231471553,-0.5066724517784866,0.925933047114782,-2.3927363492581994,1.379391445701226,-1.9350585296871234,0.8218489686014503,-3.6091100971197116,-0.26100696225453524,-0.7535267751753846,0.24724146436016559,-1.2571411578165081,-0.2499123925342609,7
2021,고척,80,128,2216,9,38,3.321443281910753,0.44090107603538037,2.4440221781010174,4.198864385720489,6.678552928791809,0.33251339583010525,6.016830182673216,7.3402756749104014,8.453716368969909,0.41470890220194906,7.628419352229223,9.279013385710595,2.67052901405801,0.10067326947844431,2.4701828229708664,2.8708752051451536,8
2021,광주,80,129,1906,7,40,5.777632105260604,0.4202564263339389,4.941295163666319,6.61396904685489,-1.2857342306980069,0.31393166449237375,-1.910478152977803,-0.6609903084182107,14.463585162050428,0.3595564516346763,13.748045019776216,15.179125304324641,4.623274722575166,0.10726203511018417,4.409816470013078,4.836732975137254,8
2021,대구,80,95,1488,6,31,-0.3271132530687524,0.47467590985538877,-1.2717484182226344,0.6175219120851295,1.7162553246434795,0.2883990248966736,1.1423229744711592,2.2901876748158,-5.762715142143165,0.5122490404328337,-6.782123220081237,-4.7433070642050925,-1.8076476084675739,0.15755161919077895,-2.121185322778553,-1.4941098941565947,8
2021,대전구,80,127,1975,9,38,9.854809850977627,0.3572906438527708,9.143778809889778,10.565840892065477,-0.391983313365899,0.3678512747185379,-1.1240306796450816,0.3400640529132837,6.375946216020773,0.35124699302286455,5.676942423380354,7.074950008661191,2.0230839218565286,0.10979149338447067,1.8045918869071942,2.241575956805863,8
2021,문학,80,121,1776,7,34,-8.089246403733569,0.6485142523715957,-9.379830895540454,-6.798661911926682,0.4897843713339778,0.33235319164507016,-0.17161955829604503,1.1511883009640007,4.812655812454096,0.5185233213531376,3.780761517561853,5.84455010734634,1.5900784272230843,0.15292791995833302,1.285742167625478,1.8944146868206906,8
2021,사직,80,127,1891,8,40,-4.925947865797812,0.5435361579415597,-6.007619291846489,-3.8442764397491347,-4.555128759998096,0.2330555230765986,-5.018924031594157,-4.091333488402036,0.11519436090921475,0.43397627782792103,-0.7484459552882877,0.9788346771067172,-0.02670519937812421,0.12839084697282166,-0.2822111275626137,0.22880072880636526,8
2021,수원,80,168,2666,11,43,7.219505022340621,0.43864553376879156,6.346572590690717,8.092437453990525,2.4902922946919097,0.3513165184967409,1.7911501419490847,3.189434447434735,-15.330114210754118,0.49632898767675737,-16.317840374037882,-14.342388047470354,-5.000017996964849,0.1522689863052735,-5.303042936802468,-4.69699305712723,8
2021,잠실,80,226,3669,16,75,-7.013845475049095,0.2703820417285916,-7.551922886057258,-6.475768064040932,-2.6240365644685264,0.19226530541247958,-3.0066567159462165,-2.2414164129908363,-3.6845966980412963,0.3101765736315799,-4.30186775135554,-3.067325644727053,-1.1088621806534886,0.10032525854457575,-1.3085158079109438,-0.9092085533960333,8
2021,창원,80,106,1770,8,36,-4.057018279551381,0.6486864310262676,-5.347945417800852,-2.766091141301911,-1.9188262071245465,0.3581102505785295,-2.631488317577142,-1.2061640966719511,-2.652453065565666,0.6951013116573077,-4.03574875996086,-1.2691573711704716,-0.7969951721163484,0.20437096577772132,-1.2037063554770357,-0.39028398875566106,8
2021,고척,130,227,3328,14,76,3.9197151786803026,0.40881411113673805,3.110925351737139,4.728505005623466,6.822351347636828,0.29551419762586645,6.237711849522415,7.406990845751241,8.068890350891444,0.31865602906819307,7.438467506905374,8.699313194877513,2.6221893146152055,0.0842246208731679,2.455560975023526,2.788817654206885,9
2021,광주,130,224,3465,15,66,7.415101233474495,0.30052923394663894,6.82054008577046,8.00966238117853,-1.544850652454197,0.272899050311928,-2.0847487862564162,-1.0049525186519777,13.54103849200035,0.28830470588477547,12.970662111079744,14.111414872920957,4.337248847834504,0.10599693015085139,4.127546598186522,4.546951097482485,9
2021,대구,130,234,3711,15,68,-0.4748133327838193,0.27853535585388556,-1.02586222302936,0.07623555746172139,1.635338293099135,0.2687356393409604,1.1036769699817008,2.166999616216569,-6.056677801894246,0.21640324726293025,-6.484805745954334,-5.628549857834158,-2.0389918233108064,0.08193626668336108,-2.20109292781265,-1.8768907188089632,9
2021,대전구,130,185,2798,11,67,10.819641405903948,0.3221893974775324,10.182228215091616,11.45705459671628,-0.7031824573962234,0.327015882140575,-1.3501442708931097,-0.05622064389933712,6.120421011791816,0.3445558929845202,5.43875838452994,6.802083639053691,1.9196345154504746,0.11975514206619328,1.6827132889351935,2.156555741965756,9
